GAME_DATE,GAME_ID,MATCHUP,HOME_TEAM,AWAY_TEAM,HOME_PREV_SEAS_WIN_PERC,HOME_PREV_SEAS_AVG_PTS_PER_GAME,HOME_PREV_SEAS_FG_PERC,HOME_PREV_SEAS_THREE_PERC,HOME_PREV_SEAS_FREE_THROW_PERC,HOME_PREV_SEAS_PLUS_MINUS,AWAY_PREV_SEAS_WIN_PERC,AWAY_PREV_SEAS_AVG_PTS_PER_GAME,AWAY_PREV_SEAS_FG_PERC,AWAY_PREV_SEAS_THREE_PERC,AWAY_PREV_SEAS_FREE_THROW_PERC,AWAY_PREV_SEAS_PLUS_MINUS,HOME_WIN
1/31/2014,21300696,GSW @ UTA,UTA,GSW,0.524,98,45.4,36.6,76.4,-0.1,0.573,101.2,45.8,40.3,79,0.9,0
1/31/2014,21300693,SAC @ DAL,DAL,SAC,0.5,101.1,46.2,37.2,79.3,-0.6,0.341,100.2,44.7,36.3,76.9,-4.9,1
2/1/2014,21300704,SAC @ SAS,SAS,SAC,0.707,103,48.1,37.6,79.1,6.4,0.341,100.2,44.7,36.3,76.9,-4.9,1
2/1/2014,21300708,UTA @ LAC,LAC,UTA,0.683,101.1,47.8,35.8,71.1,6.5,0.524,98,45.4,36.6,76.4,-0.1,1
2/1/2014,21300699,MIN @ ATL,ATL,MIN,0.537,98,46.4,37.1,71.5,0.4,0.378,95.7,43.9,30.5,74.2,-2.4,1
2/1/2014,21300705,MIA @ NYK,NYK,MIA,0.659,100,44.8,37.6,75.9,4.2,0.805,102.9,49.6,39.6,75.4,7.9,0
2/1/2014,21300698,OKC @ WAS,WAS,OKC,0.354,93.2,43.5,36.5,73.3,-2.5,0.732,105.7,48.1,37.7,82.8,9.2,1
2/1/2014,21300706,CHA @ PHX,PHX,CHA,0.305,95.2,44.3,33,74.4,-6.5,0.256,93.4,42.5,33.5,75,-9.2,1
2/1/2014,21300707,TOR @ POR,POR,TOR,0.402,97.5,44.8,35.3,77.6,-3.2,0.415,97.2,44.6,34.3,78.8,-1.5,1
2/1/2014,21300701,CLE @ HOU,HOU,CLE,0.549,106,46.1,36.6,75.4,3.5,0.293,96.5,43.4,34.6,75.6,-4.7,1
2/1/2014,21300697,BKN @ IND,IND,BKN,0.605,94.7,43.6,34.7,74.6,4,0.598,96.9,45,35.7,73.1,1.8,1
2/1/2014,21300700,PHI @ DET,DET,PHI,0.354,94.9,44.9,35.6,69.9,-4,0.415,93.2,44.4,36,72.9,-3.3,1
2/1/2014,21300703,CHI @ NOP,NOP,CHI,0.329,94.1,44.8,36.3,77.6,-3.9,0.549,93.2,43.7,35.3,77.3,0.3,1
2/1/2014,21300702,MIL @ MEM,MEM,MIL,0.683,93.4,44.4,34.5,77.3,4.1,0.463,98.9,43.5,36,73.6,-1.5,1
2/2/2014,21300709,ORL @ BOS,BOS,ORL,0.506,96.5,46.5,35.8,77.6,-0.2,0.244,94.1,44.8,32.9,75.5,-7,1
2/3/2014,21300712,PHI @ BKN,BKN,PHI,0.598,96.9,45,35.7,73.1,1.8,0.415,93.2,44.4,36,72.9,-3.3,1
2/3/2014,21300715,SAS @ NOP,NOP,SAS,0.329,94.1,44.8,36.3,77.6,-3.9,0.707,103,48.1,37.6,79.1,6.4,0
2/3/2014,21300711,POR @ WAS,WAS,POR,0.354,93.2,43.5,36.5,73.3,-2.5,0.402,97.5,44.8,35.3,77.6,-3.2,1
2/3/2014,21300716,MEM @ OKC,OKC,MEM,0.732,105.7,48.1,37.7,82.8,9.2,0.683,93.4,44.4,34.5,77.3,4.1,1
2/3/2014,21300719,TOR @ UTA,UTA,TOR,0.524,98,45.4,36.6,76.4,-0.1,0.415,97.2,44.6,34.3,78.8,-1.5,0
2/3/2014,21300717,CLE @ DAL,DAL,CLE,0.5,101.1,46.2,37.2,79.3,-0.6,0.293,96.5,43.4,34.6,75.6,-4.7,1
2/3/2014,21300710,ORL @ IND,IND,ORL,0.605,94.7,43.6,34.7,74.6,4,0.244,94.1,44.8,32.9,75.5,-7,1
2/3/2014,21300718,LAC @ DEN,DEN,LAC,0.695,106.1,47.8,34.3,70.1,5.1,0.683,101.1,47.8,35.8,71.1,6.5,1
2/3/2014,21300720,CHI @ SAC,SAC,CHI,0.341,100.2,44.7,36.3,76.9,-4.9,0.549,93.2,43.7,35.3,77.3,0.3,1
2/3/2014,21300713,DET @ MIA,MIA,DET,0.805,102.9,49.6,39.6,75.4,7.9,0.354,94.9,44.9,35.6,69.9,-4,1
2/3/2014,21300714,NYK @ MIL,MIL,NYK,0.463,98.9,43.5,36,73.6,-1.5,0.659,100,44.8,37.6,75.9,4.2,1
2/4/2014,21300724,CHA @ GSW,GSW,CHA,0.573,101.2,45.8,40.3,79,0.9,0.256,93.4,42.5,33.5,75,-9.2,0
2/4/2014,21300721,IND @ ATL,ATL,IND,0.537,98,46.4,37.1,71.5,0.4,0.605,94.7,43.6,34.7,74.6,4,0
2/4/2014,21300722,LAL @ MIN,MIN,LAL,0.378,95.7,43.9,30.5,74.2,-2.4,0.549,102.2,45.8,35.5,69.2,1.2,1
2/4/2014,21300723,CHI @ PHX,PHX,CHI,0.305,95.2,44.3,33,74.4,-6.5,0.549,93.2,43.7,35.3,77.3,0.3,0
2/5/2014,21300729,PHX @ HOU,HOU,PHX,0.549,106,46.1,36.6,75.4,3.5,0.305,95.2,44.3,33,74.4,-6.5,1
2/5/2014,21300736,MIA @ LAC,LAC,MIA,0.683,101.1,47.8,35.8,71.1,6.5,0.805,102.9,49.6,39.6,75.4,7.9,0
2/5/2014,21300726,BOS @ PHI,PHI,BOS,0.415,93.2,44.4,36,72.9,-3.3,0.506,96.5,46.5,35.8,77.6,-0.2,0
2/5/2014,21300731,ATL @ NOP,NOP,ATL,0.329,94.1,44.8,36.3,77.6,-3.9,0.537,98,46.4,37.1,71.5,0.4,1
2/5/2014,21300728,POR @ NYK,NYK,POR,0.659,100,44.8,37.6,75.9,4.2,0.402,97.5,44.8,35.3,77.6,-3.2,0
2/5/2014,21300734,MIL @ DEN,DEN,MIL,0.695,106.1,47.8,34.3,70.1,5.1,0.463,98.9,43.5,36,73.6,-1.5,1
2/5/2014,21300725,LAL @ CLE,CLE,LAL,0.293,96.5,43.4,34.6,75.6,-4.7,0.549,102.2,45.8,35.5,69.2,1.2,0
2/5/2014,21300735,TOR @ SAC,SAC,TOR,0.341,100.2,44.7,36.3,76.9,-4.9,0.415,97.2,44.6,34.3,78.8,-1.5,1
2/5/2014,21300727,SAS @ WAS,WAS,SAS,0.354,93.2,43.5,36.5,73.3,-2.5,0.707,103,48.1,37.6,79.1,6.4,0
2/5/2014,21300732,MIN @ OKC,OKC,MIN,0.732,105.7,48.1,37.7,82.8,9.2,0.378,95.7,43.9,30.5,74.2,-2.4,1
2/5/2014,21300733,DET @ ORL,ORL,DET,0.244,94.1,44.8,32.9,75.5,-7,0.354,94.9,44.9,35.6,69.9,-4,1
2/5/2014,21300730,DAL @ MEM,MEM,DAL,0.683,93.4,44.4,34.5,77.3,4.1,0.5,101.1,46.2,37.2,79.3,-0.6,0
2/6/2014,21300738,CHI @ GSW,GSW,CHI,0.573,101.2,45.8,40.3,79,0.9,0.549,93.2,43.7,35.3,77.3,0.3,1
2/6/2014,21300737,SAS @ BKN,BKN,SAS,0.598,96.9,45,35.7,73.1,1.8,0.707,103,48.1,37.6,79.1,6.4,1
2/7/2014,21300740,OKC @ ORL,ORL,OKC,0.244,94.1,44.8,32.9,75.5,-7,0.732,105.7,48.1,37.7,82.8,9.2,1
2/7/2014,21300739,POR @ IND,IND,POR,0.605,94.7,43.6,34.7,74.6,4,0.402,97.5,44.8,35.3,77.6,-3.2,1
2/7/2014,21300745,DEN @ NYK,NYK,DEN,0.659,100,44.8,37.6,75.9,4.2,0.695,106.1,47.8,34.3,70.1,5.1,1
2/7/2014,21300742,CLE @ WAS,WAS,CLE,0.354,93.2,43.5,36.5,73.3,-2.5,0.293,96.5,43.4,34.6,75.6,-4.7,0
2/7/2014,21300741,LAL @ PHI,PHI,LAL,0.415,93.2,44.4,36,72.9,-3.3,0.549,102.2,45.8,35.5,69.2,1.2,0
2/7/2014,21300744,BKN @ DET,DET,BKN,0.354,94.9,44.9,35.6,69.9,-4,0.598,96.9,45,35.7,73.1,1.8,1
2/7/2014,21300746,UTA @ DAL,DAL,UTA,0.5,101.1,46.2,37.2,79.3,-0.6,0.524,98,45.4,36.6,76.4,-0.1,1
2/7/2014,21300748,TOR @ LAC,LAC,TOR,0.683,101.1,47.8,35.8,71.1,6.5,0.415,97.2,44.6,34.3,78.8,-1.5,1
2/7/2014,21300747,MIN @ NOP,NOP,MIN,0.329,94.1,44.8,36.3,77.6,-3.9,0.378,95.7,43.9,30.5,74.2,-2.4,1
2/7/2014,21300743,SAC @ BOS,BOS,SAC,0.506,96.5,46.5,35.8,77.6,-0.2,0.341,100.2,44.7,36.3,76.9,-4.9,1
2/8/2014,21300752,POR @ MIN,MIN,POR,0.378,95.7,43.9,30.5,74.2,-2.4,0.402,97.5,44.8,35.3,77.6,-3.2,0
2/8/2014,21300754,GSW @ PHX,PHX,GSW,0.305,95.2,44.3,33,74.4,-6.5,0.573,101.2,45.8,40.3,79,0.9,1
2/8/2014,21300753,HOU @ MIL,MIL,HOU,0.463,98.9,43.5,36,73.6,-1.5,0.549,106,46.1,36.6,75.4,3.5,0
2/8/2014,21300755,MIA @ UTA,UTA,MIA,0.524,98,45.4,36.6,76.4,-0.1,0.805,102.9,49.6,39.6,75.4,7.9,1
2/8/2014,21300749,SAS @ CHA,CHA,SAS,0.256,93.4,42.5,33.5,75,-9.2,0.707,103,48.1,37.6,79.1,6.4,0
2/8/2014,21300751,DEN @ DET,DET,DEN,0.354,94.9,44.9,35.6,69.9,-4,0.695,106.1,47.8,34.3,70.1,5.1,1
2/8/2014,21300750,MEM @ ATL,ATL,MEM,0.537,98,46.4,37.1,71.5,0.4,0.683,93.4,44.4,34.5,77.3,4.1,0
2/9/2014,21300761,IND @ ORL,ORL,IND,0.244,94.1,44.8,32.9,75.5,-7,0.605,94.7,43.6,34.7,74.6,4,1
2/9/2014,21300762,SAC @ WAS,WAS,SAC,0.354,93.2,43.5,36.5,73.3,-2.5,0.341,100.2,44.7,36.3,76.9,-4.9,1
2/9/2014,21300763,PHI @ LAC,LAC,PHI,0.683,101.1,47.8,35.8,71.1,6.5,0.415,93.2,44.4,36,72.9,-3.3,1
2/9/2014,21300756,NYK @ OKC,OKC,NYK,0.732,105.7,48.1,37.7,82.8,9.2,0.659,100,44.8,37.6,75.9,4.2,1
2/9/2014,21300758,DAL @ BOS,BOS,DAL,0.506,96.5,46.5,35.8,77.6,-0.2,0.5,101.1,46.2,37.2,79.3,-0.6,0
2/9/2014,21300757,CHI @ LAL,LAL,CHI,0.549,102.2,45.8,35.5,69.2,1.2,0.549,93.2,43.7,35.3,77.3,0.3,0
2/9/2014,21300760,MEM @ CLE,CLE,MEM,0.293,96.5,43.4,34.6,75.6,-4.7,0.683,93.4,44.4,34.5,77.3,4.1,1
2/9/2014,21300759,NOP @ BKN,BKN,NOP,0.598,96.9,45,35.7,73.1,1.8,0.329,94.1,44.8,36.3,77.6,-3.9,1
2/10/2014,21300765,NOP @ TOR,TOR,NOP,0.415,97.2,44.6,34.3,78.8,-1.5,0.329,94.1,44.8,36.3,77.6,-3.9,1
2/10/2014,21300767,BOS @ MIL,MIL,BOS,0.463,98.9,43.5,36,73.6,-1.5,0.506,96.5,46.5,35.8,77.6,-0.2,0
2/10/2014,21300766,SAS @ DET,DET,SAS,0.354,94.9,44.9,35.6,69.9,-4,0.707,103,48.1,37.6,79.1,6.4,1
2/10/2014,21300764,DEN @ IND,IND,DEN,0.605,94.7,43.6,34.7,74.6,4,0.695,106.1,47.8,34.3,70.1,5.1,1
2/10/2014,21300769,PHI @ GSW,GSW,PHI,0.573,101.2,45.8,40.3,79,0.9,0.415,93.2,44.4,36,72.9,-3.3,1
2/10/2014,21300768,HOU @ MIN,MIN,HOU,0.378,95.7,43.9,30.5,74.2,-2.4,0.549,106,46.1,36.6,75.4,3.5,0
2/11/2014,21300770,DAL @ CHA,CHA,DAL,0.256,93.4,42.5,33.5,75,-9.2,0.5,101.1,46.2,37.2,79.3,-0.6,1
2/11/2014,21300773,WAS @ MEM,MEM,WAS,0.683,93.4,44.4,34.5,77.3,4.1,0.354,93.2,43.5,36.5,73.3,-2.5,1
2/11/2014,21300776,UTA @ LAL,LAL,UTA,0.549,102.2,45.8,35.5,69.2,1.2,0.524,98,45.4,36.6,76.4,-0.1,0
2/11/2014,21300775,OKC @ POR,POR,OKC,0.402,97.5,44.8,35.3,77.6,-3.2,0.732,105.7,48.1,37.7,82.8,9.2,0
2/11/2014,21300772,ATL @ CHI,CHI,ATL,0.549,93.2,43.7,35.3,77.3,0.3,0.537,98,46.4,37.1,71.5,0.4,1
2/11/2014,21300774,MIA @ PHX,PHX,MIA,0.305,95.2,44.3,33,74.4,-6.5,0.805,102.9,49.6,39.6,75.4,7.9,0
2/11/2014,21300771,SAC @ CLE,CLE,SAC,0.293,96.5,43.4,34.6,75.6,-4.7,0.341,100.2,44.7,36.3,76.9,-4.9,1
2/12/2014,21300779,ATL @ TOR,TOR,ATL,0.415,97.2,44.6,34.3,78.8,-1.5,0.537,98,46.4,37.1,71.5,0.4,1
2/12/2014,21300788,MIA @ GSW,GSW,MIA,0.573,101.2,45.8,40.3,79,0.9,0.805,102.9,49.6,39.6,75.4,7.9,0
2/12/2014,21300787,PHI @ UTA,UTA,PHI,0.524,98,45.4,36.6,76.4,-0.1,0.415,93.2,44.4,36,72.9,-3.3,1
2/12/2014,21300783,SAC @ NYK,NYK,SAC,0.659,100,44.8,37.6,75.9,4.2,0.341,100.2,44.7,36.3,76.9,-4.9,0
2/12/2014,21300789,POR @ LAC,LAC,POR,0.683,101.1,47.8,35.8,71.1,6.5,0.402,97.5,44.8,35.3,77.6,-3.2,1
2/12/2014,21300786,DEN @ MIN,MIN,DEN,0.378,95.7,43.9,30.5,74.2,-2.4,0.695,106.1,47.8,34.3,70.1,5.1,1
2/12/2014,21300781,CHA @ BKN,BKN,CHA,0.598,96.9,45,35.7,73.1,1.8,0.256,93.4,42.5,33.5,75,-9.2,1
2/12/2014,21300782,CLE @ DET,DET,CLE,0.354,94.9,44.9,35.6,69.9,-4,0.293,96.5,43.4,34.6,75.6,-4.7,0
2/12/2014,21300778,MEM @ ORL,ORL,MEM,0.244,94.1,44.8,32.9,75.5,-7,0.683,93.4,44.4,34.5,77.3,4.1,0
2/12/2014,21300784,WAS @ HOU,HOU,WAS,0.549,106,46.1,36.6,75.4,3.5,0.354,93.2,43.5,36.5,73.3,-2.5,1
2/12/2014,21300785,NOP @ MIL,MIL,NOP,0.463,98.9,43.5,36,73.6,-1.5,0.329,94.1,44.8,36.3,77.6,-3.9,0
2/12/2014,21300780,SAS @ BOS,BOS,SAS,0.506,96.5,46.5,35.8,77.6,-0.2,0.707,103,48.1,37.6,79.1,6.4,0
2/12/2014,21300777,DAL @ IND,IND,DAL,0.605,94.7,43.6,34.7,74.6,4,0.5,101.1,46.2,37.2,79.3,-0.6,0
2/13/2014,21300791,OKC @ LAL,LAL,OKC,0.549,102.2,45.8,35.5,69.2,1.2,0.732,105.7,48.1,37.7,82.8,9.2,0
2/13/2014,21300790,BKN @ CHI,CHI,BKN,0.549,93.2,43.7,35.3,77.3,0.3,0.598,96.9,45,35.7,73.1,1.8,1
2/18/2014,21300796,NYK @ MEM,MEM,NYK,0.683,93.4,44.4,34.5,77.3,4.1,0.659,100,44.8,37.6,75.9,4.2,1
2/18/2014,21300792,ATL @ IND,IND,ATL,0.605,94.7,43.6,34.7,74.6,4,0.537,98,46.4,37.1,71.5,0.4,1
2/18/2014,21300797,ORL @ MIL,MIL,ORL,0.463,98.9,43.5,36,73.6,-1.5,0.244,94.1,44.8,32.9,75.5,-7,1
2/18/2014,21300794,TOR @ WAS,WAS,TOR,0.354,93.2,43.5,36.5,73.3,-2.5,0.415,97.2,44.6,34.3,78.8,-1.5,0
2/18/2014,21300798,MIA @ DAL,DAL,MIA,0.5,101.1,46.2,37.2,79.3,-0.6,0.805,102.9,49.6,39.6,75.4,7.9,0
2/18/2014,21300799,PHX @ DEN,DEN,PHX,0.695,106.1,47.8,34.3,70.1,5.1,0.305,95.2,44.3,33,74.4,-6.5,0
2/18/2014,21300795,CHA @ DET,DET,CHA,0.354,94.9,44.9,35.6,69.9,-4,0.256,93.4,42.5,33.5,75,-9.2,0
2/18/2014,21300800,SAS @ LAC,LAC,SAS,0.683,101.1,47.8,35.8,71.1,6.5,0.707,103,48.1,37.6,79.1,6.4,0
2/18/2014,21300793,CLE @ PHI,PHI,CLE,0.415,93.2,44.4,36,72.9,-3.3,0.293,96.5,43.4,34.6,75.6,-4.7,0
2/19/2014,21300809,SAS @ POR,POR,SAS,0.402,97.5,44.8,35.3,77.6,-3.2,0.707,103,48.1,37.6,79.1,6.4,0
2/19/2014,21300806,NYK @ NOP,NOP,NYK,0.329,94.1,44.8,36.3,77.6,-3.9,0.659,100,44.8,37.6,75.9,4.2,0
2/19/2014,21300805,IND @ MIN,MIN,IND,0.378,95.7,43.9,30.5,74.2,-2.4,0.605,94.7,43.6,34.7,74.6,4,1
2/19/2014,21300801,DET @ CHA,CHA,DET,0.256,93.4,42.5,33.5,75,-9.2,0.354,94.9,44.9,35.6,69.9,-4,1
2/19/2014,21300803,CHI @ TOR,TOR,CHI,0.415,97.2,44.6,34.3,78.8,-1.5,0.549,93.2,43.7,35.3,77.3,0.3,0
2/19/2014,21300804,WAS @ ATL,ATL,WAS,0.537,98,46.4,37.1,71.5,0.4,0.354,93.2,43.5,36.5,73.3,-2.5,0
2/19/2014,21300808,BKN @ UTA,UTA,BKN,0.524,98,45.4,36.6,76.4,-0.1,0.598,96.9,45,35.7,73.1,1.8,0
2/19/2014,21300802,ORL @ CLE,CLE,ORL,0.293,96.5,43.4,34.6,75.6,-4.7,0.244,94.1,44.8,32.9,75.5,-7,1
2/19/2014,21300807,BOS @ PHX,PHX,BOS,0.305,95.2,44.3,33,74.4,-6.5,0.506,96.5,46.5,35.8,77.6,-0.2,1
2/19/2014,21300811,HOU @ LAL,LAL,HOU,0.549,102.2,45.8,35.5,69.2,1.2,0.549,106,46.1,36.6,75.4,3.5,0
2/19/2014,21300810,GSW @ SAC,SAC,GSW,0.341,100.2,44.7,36.3,76.9,-4.9,0.573,101.2,45.8,40.3,79,0.9,0
2/20/2014,21300813,MIA @ OKC,OKC,MIA,0.732,105.7,48.1,37.7,82.8,9.2,0.805,102.9,49.6,39.6,75.4,7.9,0
2/20/2014,21300812,DEN @ MIL,MIL,DEN,0.463,98.9,43.5,36,73.6,-1.5,0.695,106.1,47.8,34.3,70.1,5.1,0
2/20/2014,21300814,HOU @ GSW,GSW,HOU,0.573,101.2,45.8,40.3,79,0.9,0.549,106,46.1,36.6,75.4,3.5,1
2/21/2014,21300821,LAC @ MEM,MEM,LAC,0.683,93.4,44.4,34.5,77.3,4.1,0.683,101.1,47.8,35.8,71.1,6.5,1
2/21/2014,21300817,DAL @ PHI,PHI,DAL,0.415,93.2,44.4,36,72.9,-3.3,0.5,101.1,46.2,37.2,79.3,-0.6,0
2/21/2014,21300819,ATL @ DET,DET,ATL,0.354,94.9,44.9,35.6,69.9,-4,0.537,98,46.4,37.1,71.5,0.4,1
2/21/2014,21300815,NOP @ CHA,CHA,NOP,0.256,93.4,42.5,33.5,75,-9.2,0.329,94.1,44.8,36.3,77.6,-3.9,1
2/21/2014,21300823,UTA @ POR,POR,UTA,0.402,97.5,44.8,35.3,77.6,-3.2,0.524,98,45.4,36.6,76.4,-0.1,1
2/21/2014,21300824,BOS @ LAL,LAL,BOS,0.549,102.2,45.8,35.5,69.2,1.2,0.506,96.5,46.5,35.8,77.6,-0.2,1
2/21/2014,21300816,NYK @ ORL,ORL,NYK,0.244,94.1,44.8,32.9,75.5,-7,0.659,100,44.8,37.6,75.9,4.2,1
2/21/2014,21300818,CLE @ TOR,TOR,CLE,0.415,97.2,44.6,34.3,78.8,-1.5,0.293,96.5,43.4,34.6,75.6,-4.7,1
2/21/2014,21300822,SAS @ PHX,PHX,SAS,0.305,95.2,44.3,33,74.4,-6.5,0.707,103,48.1,37.6,79.1,6.4,1
2/21/2014,21300820,DEN @ CHI,CHI,DEN,0.549,93.2,43.7,35.3,77.3,0.3,0.695,106.1,47.8,34.3,70.1,5.1,1
2/22/2014,21300826,NOP @ WAS,WAS,NOP,0.354,93.2,43.5,36.5,73.3,-2.5,0.329,94.1,44.8,36.3,77.6,-3.9,1
2/22/2014,21300828,DAL @ DET,DET,DAL,0.354,94.9,44.9,35.6,69.9,-4,0.5,101.1,46.2,37.2,79.3,-0.6,0
2/22/2014,21300829,IND @ MIL,MIL,IND,0.463,98.9,43.5,36,73.6,-1.5,0.605,94.7,43.6,34.7,74.6,4,0
2/22/2014,21300831,BOS @ SAC,SAC,BOS,0.341,100.2,44.7,36.3,76.9,-4.9,0.506,96.5,46.5,35.8,77.6,-0.2,1
2/22/2014,21300825,MEM @ CHA,CHA,MEM,0.256,93.4,42.5,33.5,75,-9.2,0.683,93.4,44.4,34.5,77.3,4.1,1
2/22/2014,21300830,MIN @ UTA,UTA,MIN,0.524,98,45.4,36.6,76.4,-0.1,0.378,95.7,43.9,30.5,74.2,-2.4,0
2/22/2014,21300832,BKN @ GSW,GSW,BKN,0.573,101.2,45.8,40.3,79,0.9,0.598,96.9,45,35.7,73.1,1.8,1
2/22/2014,21300827,NYK @ ATL,ATL,NYK,0.537,98,46.4,37.1,71.5,0.4,0.659,100,44.8,37.6,75.9,4.2,1
2/23/2014,21300835,WAS @ CLE,CLE,WAS,0.293,96.5,43.4,34.6,75.6,-4.7,0.354,93.2,43.5,36.5,73.3,-2.5,0
2/23/2014,21300833,LAC @ OKC,OKC,LAC,0.732,105.7,48.1,37.7,82.8,9.2,0.683,101.1,47.8,35.8,71.1,6.5,0
2/23/2014,21300839,BKN @ LAL,LAL,BKN,0.549,102.2,45.8,35.5,69.2,1.2,0.598,96.9,45,35.7,73.1,1.8,0
2/23/2014,21300840,MIN @ POR,POR,MIN,0.402,97.5,44.8,35.3,77.6,-3.2,0.378,95.7,43.9,30.5,74.2,-2.4,1
2/23/2014,21300838,HOU @ PHX,PHX,HOU,0.305,95.2,44.3,33,74.4,-6.5,0.549,106,46.1,36.6,75.4,3.5,0
2/23/2014,21300834,CHI @ MIA,MIA,CHI,0.805,102.9,49.6,39.6,75.4,7.9,0.549,93.2,43.7,35.3,77.3,0.3,1
2/23/2014,21300836,ORL @ TOR,TOR,ORL,0.415,97.2,44.6,34.3,78.8,-1.5,0.244,94.1,44.8,32.9,75.5,-7,1
2/23/2014,21300837,SAC @ DEN,DEN,SAC,0.695,106.1,47.8,34.3,70.1,5.1,0.341,100.2,44.7,36.3,76.9,-4.9,0
2/24/2014,21300842,GSW @ DET,DET,GSW,0.354,94.9,44.9,35.6,69.9,-4,0.573,101.2,45.8,40.3,79,0.9,0
2/24/2014,21300841,MIL @ PHI,PHI,MIL,0.415,93.2,44.4,36,72.9,-3.3,0.463,98.9,43.5,36,73.6,-1.5,0
2/24/2014,21300843,DAL @ NYK,NYK,DAL,0.659,100,44.8,37.6,75.9,4.2,0.5,101.1,46.2,37.2,79.3,-0.6,0
2/24/2014,21300845,BOS @ UTA,UTA,BOS,0.524,98,45.4,36.6,76.4,-0.1,0.506,96.5,46.5,35.8,77.6,-0.2,1
2/24/2014,21300844,LAC @ NOP,NOP,LAC,0.329,94.1,44.8,36.3,77.6,-3.9,0.683,101.1,47.8,35.8,71.1,6.5,0
2/25/2014,21300849,CHI @ ATL,ATL,CHI,0.537,98,46.4,37.1,71.5,0.4,0.549,93.2,43.7,35.3,77.3,0.3,0
2/25/2014,21300848,ORL @ WAS,WAS,ORL,0.354,93.2,43.5,36.5,73.3,-2.5,0.244,94.1,44.8,32.9,75.5,-7,1
2/25/2014,21300850,POR @ DEN,DEN,POR,0.695,106.1,47.8,34.3,70.1,5.1,0.402,97.5,44.8,35.3,77.6,-3.2,0
2/25/2014,21300852,HOU @ SAC,SAC,HOU,0.341,100.2,44.7,36.3,76.9,-4.9,0.549,106,46.1,36.6,75.4,3.5,0
2/25/2014,21300851,MIN @ PHX,PHX,MIN,0.305,95.2,44.3,33,74.4,-6.5,0.378,95.7,43.9,30.5,74.2,-2.4,0
2/25/2014,21300846,TOR @ CLE,CLE,TOR,0.293,96.5,43.4,34.6,75.6,-4.7,0.415,97.2,44.6,34.3,78.8,-1.5,0
2/25/2014,21300847,LAL @ IND,IND,LAL,0.605,94.7,43.6,34.7,74.6,4,0.549,102.2,45.8,35.5,69.2,1.2,1
2/26/2014,21300854,ATL @ BOS,BOS,ATL,0.506,96.5,46.5,35.8,77.6,-0.2,0.537,98,46.4,37.1,71.5,0.4,1
2/26/2014,21300862,HOU @ LAC,LAC,HOU,0.683,101.1,47.8,35.8,71.1,6.5,0.549,106,46.1,36.6,75.4,3.5,1
2/26/2014,21300856,NOP @ DAL,DAL,NOP,0.5,101.1,46.2,37.2,79.3,-0.6,0.329,94.1,44.8,36.3,77.6,-3.9,1
2/26/2014,21300859,DET @ SAS,SAS,DET,0.707,103,48.1,37.6,79.1,6.4,0.354,94.9,44.9,35.6,69.9,-4,1
2/26/2014,21300860,PHX @ UTA,UTA,PHX,0.524,98,45.4,36.6,76.4,-0.1,0.305,95.2,44.3,33,74.4,-6.5,1
2/26/2014,21300853,ORL @ PHI,PHI,ORL,0.415,93.2,44.4,36,72.9,-3.3,0.244,94.1,44.8,32.9,75.5,-7,0
2/26/2014,21300857,LAL @ MEM,MEM,LAL,0.683,93.4,44.4,34.5,77.3,4.1,0.549,102.2,45.8,35.5,69.2,1.2,1
2/26/2014,21300855,GSW @ CHI,CHI,GSW,0.549,93.2,43.7,35.3,77.3,0.3,0.573,101.2,45.8,40.3,79,0.9,1
2/26/2014,21300861,BKN @ POR,POR,BKN,0.402,97.5,44.8,35.3,77.6,-3.2,0.598,96.9,45,35.7,73.1,1.8,1
2/26/2014,21300858,CLE @ OKC,OKC,CLE,0.732,105.7,48.1,37.7,82.8,9.2,0.293,96.5,43.4,34.6,75.6,-4.7,0
2/27/2014,21300863,MIL @ IND,IND,MIL,0.605,94.7,43.6,34.7,74.6,4,0.463,98.9,43.5,36,73.6,-1.5,1
2/27/2014,21300866,BKN @ DEN,DEN,BKN,0.695,106.1,47.8,34.3,70.1,5.1,0.598,96.9,45,35.7,73.1,1.8,0
2/27/2014,21300864,WAS @ TOR,TOR,WAS,0.415,97.2,44.6,34.3,78.8,-1.5,0.354,93.2,43.5,36.5,73.3,-2.5,0
2/27/2014,21300865,NYK @ MIA,MIA,NYK,0.805,102.9,49.6,39.6,75.4,7.9,0.659,100,44.8,37.6,75.9,4.2,1
2/28/2014,21300873,NOP @ PHX,PHX,NOP,0.305,95.2,44.3,33,74.4,-6.5,0.329,94.1,44.8,36.3,77.6,-3.9,1
2/28/2014,21300870,CHI @ DAL,DAL,CHI,0.5,101.1,46.2,37.2,79.3,-0.6,0.549,93.2,43.7,35.3,77.3,0.3,0
2/28/2014,21300868,MEM @ OKC,OKC,MEM,0.732,105.7,48.1,37.7,82.8,9.2,0.683,93.4,44.4,34.5,77.3,4.1,1
2/28/2014,21300872,SAC @ LAL,LAL,SAC,0.549,102.2,45.8,35.5,69.2,1.2,0.341,100.2,44.7,36.3,76.9,-4.9,1
2/28/2014,21300867,UTA @ CLE,CLE,UTA,0.293,96.5,43.4,34.6,75.6,-4.7,0.524,98,45.4,36.6,76.4,-0.1,1
