mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,param_verbosity,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15.39682059288025,0.09376778232136168,0.09348602294921875,0.004365791964779593,0.6,0.5,0.1,9,1,750,0,1,0.6,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 750, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.6, 'verbosity': 1}",0.6071428571428571,0.5446428571428571,0.6208955223880597,0.6029850746268657,0.6417910447761194,0.6034914712153517,0.03239292134744477,424
15.990497159957886,0.15941077143438323,0.10688328742980957,0.005843036580444242,0.6,0.5,0.1,9,1,750,0,1,1.0,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 750, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 1.0, 'verbosity': 1}",0.6130952380952381,0.6011904761904762,0.6208955223880597,0.6328358208955224,0.6567164179104478,0.6249466950959489,0.018935577961209257,1
15.320768690109253,0.06673948303975268,0.08989791870117188,0.005436102867721323,0.6,0.5,0.1,9,1,750,0,5,0.6,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 750, 'reg_alpha': 0, 'reg_lambda': 5, 'subsample': 0.6, 'verbosity': 1}",0.6220238095238095,0.5446428571428571,0.608955223880597,0.6149253731343284,0.6447761194029851,0.6070646766169154,0.033489630751861496,298
16.000755643844606,0.15147513938094892,0.1013495922088623,0.006682341963162289,0.6,0.5,0.1,9,1,750,0,5,1.0,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 750, 'reg_alpha': 0, 'reg_lambda': 5, 'subsample': 1.0, 'verbosity': 1}",0.6220238095238095,0.5654761904761905,0.6119402985074627,0.6298507462686567,0.6447761194029851,0.6148134328358209,0.026900897004017748,58
15.448606538772584,0.04028099303658087,0.09728713035583496,0.0034910017998210376,0.6,0.5,0.1,9,1,750,0.1,1,0.6,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.6, 'verbosity': 1}",0.6101190476190477,0.5446428571428571,0.6179104477611941,0.5970149253731343,0.6298507462686567,0.599907604832978,0.029622719551109337,514
15.93553113937378,0.1353260387954041,0.1003000259399414,0.0031169792879392794,0.6,0.5,0.1,9,1,750,0.1,1,1.0,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 1.0, 'verbosity': 1}",0.6101190476190477,0.5982142857142857,0.6208955223880597,0.6328358208955224,0.6567164179104478,0.6237562189054727,0.020076654438169566,4
15.342547416687012,0.07115908480405035,0.09312934875488281,0.0027877999072390977,0.6,0.5,0.1,9,1,750,0.1,5,0.6,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.6, 'verbosity': 1}",0.6160714285714286,0.5476190476190477,0.6119402985074627,0.6119402985074627,0.6417910447761194,0.6058724235963042,0.031180959172431563,343
15.925924110412598,0.13892766960336644,0.10706753730773926,0.004108263673109752,0.6,0.5,0.1,9,1,750,0.1,5,1.0,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 1.0, 'verbosity': 1}",0.6220238095238095,0.5684523809523809,0.6149253731343284,0.6298507462686567,0.6477611940298508,0.6166027007818053,0.026446238138592267,46
9.110796785354614,0.23486093969029426,0.05486416816711426,0.0018945815458880793,0.6,0.5,0.1,9,10,750,0,1,0.6,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 10, 'n_estimators': 750, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.6, 'verbosity': 1}",0.6190476190476191,0.5625,0.6059701492537314,0.6029850746268657,0.6268656716417911,0.6034737029140014,0.0222488039998281,436
11.244256114959716,0.23352440314464087,0.06932668685913086,0.007364115141832794,0.6,0.5,0.1,9,10,750,0,1,1.0,1,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 10, 'n_estimators': 750, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 1.0, 'verbosity': 1}",0.6160714285714286,0.5803571428571429,0.6,0.6059701492537314,0.6208955223880597,0.6046588486140726,0.014197702905743095,397
